session,era,source_types,source_statuses,source_paths
2026-01-20,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-21,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-22,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-23,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-26,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-27,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-28,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-29,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-30,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-02,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-03,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-04,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-05,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-06,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-09,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-10,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-11,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-12,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-13,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-17,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-18,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-19,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-20,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-23,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-24,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-25,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-26,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-02-27,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-02,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-03,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-04,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-05,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-06,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
