trade_number,session,segment,decision_time,contract_id,side,quantity,cash_before,daily_pnl_before,premium_exposure,risk_passed,risk_reason,premium_required,premium_cap,daily_stop_loss
460,2025-09-23,q3_2025,2025-09-23T17:30:00+00:00,SPXW-20250923-06690.000-P,PUT,2,172210.0,780.0,5500.0,True,pass,5500.0,8000.0,-1500.0
461,2025-09-23,q3_2025,2025-09-23T17:37:00+00:00,SPXW-20250923-06665.000-P,PUT,2,172570.0,1140.0,2700.0,True,pass,2700.0,8000.0,-1500.0
462,2025-09-23,q3_2025,2025-09-23T17:48:00+00:00,SPXW-20250923-06640.000-C,CALL,2,173850.0,2420.0,3600.0,True,pass,3600.0,8000.0,-1500.0
463,2025-09-23,q3_2025,2025-09-23T17:56:00+00:00,SPXW-20250923-06670.000-P,PUT,3,174470.0,3040.0,4860.0,True,pass,4860.0,8000.0,-1500.0
464,2025-09-23,q3_2025,2025-09-23T18:33:00+00:00,SPXW-20250923-06625.000-C,CALL,1,174590.0,3160.0,3270.0000000000005,True,pass,3270.0,8000.0,-1500.0
465,2025-09-24,q3_2025,2025-09-24T14:05:00+00:00,SPXW-20250924-06665.000-P,PUT,1,174700.0,0.0,1240.0,True,pass,1240.0,8000.0,-1500.0
466,2025-09-24,q3_2025,2025-09-24T14:49:00+00:00,SPXW-20250924-06635.000-C,CALL,1,174910.0,210.0,2760.0,True,pass,2760.0,8000.0,-1500.0
467,2025-09-24,q3_2025,2025-09-24T17:30:00+00:00,SPXW-20250924-06625.000-C,CALL,2,174810.0,110.0,3300.0,True,pass,3300.0,8000.0,-1500.0
468,2025-09-25,q3_2025,2025-09-25T14:00:00+00:00,SPXW-20250925-06610.000-P,PUT,1,174990.0,0.0,3210.0,True,pass,3210.0,8000.0,-1500.0
471,2025-09-26,q3_2025,2025-09-26T14:03:00+00:00,SPXW-20250926-06645.000-P,PUT,1,173380.0,0.0,1400.0,True,pass,1400.0,8000.0,-1500.0
472,2025-09-26,q3_2025,2025-09-26T14:07:00+00:00,SPXW-20250926-06650.000-P,PUT,3,173620.0,240.0,7620.0,True,pass,7620.0,8000.0,-1500.0
473,2025-09-26,q3_2025,2025-09-26T14:13:00+00:00,SPXW-20250926-06640.000-P,PUT,1,174640.0,1260.0,2170.0,True,pass,2170.0,8000.0,-1500.0
474,2025-09-26,q3_2025,2025-09-26T14:16:00+00:00,SPXW-20250926-06590.000-C,CALL,1,175030.0,1650.0,3360.0,True,pass,3360.0,8000.0,-1500.0
475,2025-09-26,q3_2025,2025-09-26T14:30:00+00:00,SPXW-20250926-06625.000-P,PUT,3,175370.0,1990.0,6030.0,True,pass,6030.0,8000.0,-1500.0
476,2025-09-26,q3_2025,2025-09-26T14:38:00+00:00,SPXW-20250926-06590.000-C,CALL,2,176030.0,2650.0,5860.0,True,pass,5860.0,8000.0,-1500.0
477,2025-09-26,q3_2025,2025-09-26T14:44:00+00:00,SPXW-20250926-06655.000-P,PUT,1,177730.0,4350.0,3400.0,True,pass,3400.0,8000.0,-1500.0
478,2025-09-26,q3_2025,2025-09-26T15:19:00+00:00,SPXW-20250926-06585.000-C,CALL,1,179120.0,5740.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
479,2025-09-26,q3_2025,2025-09-26T15:25:00+00:00,SPXW-20250926-06595.000-C,CALL,2,179200.0,5820.0,5080.0,True,pass,5080.0,8000.0,-1500.0
480,2025-09-29,q3_2025,2025-09-29T14:06:00+00:00,SPXW-20250929-06645.000-C,CALL,3,180160.0,0.0,7830.0,True,pass,7830.0,8000.0,-1500.0
481,2025-09-29,q3_2025,2025-09-29T14:09:00+00:00,SPXW-20250929-06665.000-C,CALL,3,181450.0,1290.0,4200.0,True,pass,4200.0,8000.0,-1500.0
482,2025-09-30,q3_2025,2025-09-30T14:02:00+00:00,SPXW-20250930-06630.000-C,CALL,1,181300.0,0.0,3100.0,True,pass,3100.0,8000.0,-1500.0
483,2025-09-30,q3_2025,2025-09-30T14:28:00+00:00,SPXW-20250930-06670.000-P,PUT,3,181300.0,0.0,6030.0,True,pass,6030.0,8000.0,-1500.0
484,2025-09-30,q3_2025,2025-09-30T14:30:00+00:00,SPXW-20250930-06625.000-C,CALL,1,181570.0,270.0,3200.0,True,pass,3200.0,8000.0,-1500.0
485,2025-09-30,q3_2025,2025-09-30T14:48:00+00:00,SPXW-20250930-06635.000-C,CALL,3,181720.0,420.0,6780.0,True,pass,6780.0,8000.0,-1500.0
486,2025-10-01,q4_2025,2025-10-01T14:01:00+00:00,SPXW-20251001-06695.000-P,PUT,1,182860.0,0.0,3160.0,True,pass,3160.0,8000.0,-1500.0
487,2025-10-01,q4_2025,2025-10-01T14:26:00+00:00,SPXW-20251001-06650.000-C,CALL,1,182520.0,-340.0,3300.0,True,pass,3300.0,8000.0,-1500.0
488,2025-10-02,q4_2025,2025-10-02T14:00:00+00:00,SPXW-20251002-06735.000-P,PUT,1,182440.0,0.0,1930.0,True,pass,1930.0,8000.0,-1500.0
489,2025-10-02,q4_2025,2025-10-02T14:44:00+00:00,SPXW-20251002-06725.000-P,PUT,1,183110.0,670.0,1880.0,True,pass,1880.0,8000.0,-1500.0
490,2025-10-02,q4_2025,2025-10-02T17:34:00+00:00,SPXW-20251002-06685.000-C,CALL,1,183550.0,1110.0,2720.0,True,pass,2720.0,8000.0,-1500.0
491,2025-10-02,q4_2025,2025-10-02T17:39:00+00:00,SPXW-20251002-06690.000-C,CALL,1,183520.0,1080.0,2210.0,True,pass,2210.0,8000.0,-1500.0
492,2025-10-03,q4_2025,2025-10-03T14:00:00+00:00,SPXW-20251003-06740.000-P,PUT,1,183720.0,0.0,1430.0,True,pass,1430.0,8000.0,-1500.0
493,2025-10-03,q4_2025,2025-10-03T14:25:00+00:00,SPXW-20251003-06705.000-C,CALL,1,183780.0,60.0,3220.0000000000005,True,pass,3220.0,8000.0,-1500.0
494,2025-10-03,q4_2025,2025-10-03T17:44:00+00:00,SPXW-20251003-06735.000-P,PUT,2,184240.0,520.0,2420.0,True,pass,2420.0,8000.0,-1500.0
495,2025-10-06,q4_2025,2025-10-06T14:01:00+00:00,SPXW-20251006-06720.000-P,PUT,1,186960.0,0.0,680.0,True,pass,680.0,8000.0,-1500.0
496,2025-10-06,q4_2025,2025-10-06T14:15:00+00:00,SPXW-20251006-06700.000-C,CALL,1,187130.0,170.0,2940.0,True,pass,2940.0,8000.0,-1500.0
497,2025-10-06,q4_2025,2025-10-06T14:32:00+00:00,SPXW-20251006-06695.000-C,CALL,1,187170.0,210.0,3510.0,True,pass,3510.0,8000.0,-1500.0
498,2025-10-06,q4_2025,2025-10-06T14:43:00+00:00,SPXW-20251006-06720.000-C,CALL,1,187420.0,460.0,1390.0,True,pass,1390.0,8000.0,-1500.0
499,2025-10-06,q4_2025,2025-10-06T14:56:00+00:00,SPXW-20251006-06705.000-C,CALL,1,187500.0,540.0,2680.0,True,pass,2680.0,8000.0,-1500.0
500,2025-10-06,q4_2025,2025-10-06T15:24:00+00:00,SPXW-20251006-06705.000-C,CALL,1,187820.0,860.0,3080.0,True,pass,3080.0,8000.0,-1500.0
501,2025-10-06,q4_2025,2025-10-06T17:33:00+00:00,SPXW-20251006-06720.000-C,CALL,1,188020.0,1060.0,2520.0,True,pass,2520.0,8000.0,-1500.0
502,2025-10-07,q4_2025,2025-10-07T14:01:00+00:00,SPXW-20251007-06760.000-P,PUT,1,188060.0,0.0,1670.0,True,pass,1670.0,8000.0,-1500.0
503,2025-10-07,q4_2025,2025-10-07T14:29:00+00:00,SPXW-20251007-06745.000-P,PUT,1,188210.0,150.0,1180.0,True,pass,1180.0,8000.0,-1500.0
504,2025-10-07,q4_2025,2025-10-07T15:06:00+00:00,SPXW-20251007-06720.000-P,PUT,1,188540.0,480.0,790.0,True,pass,790.0,8000.0,-1500.0
505,2025-10-08,q4_2025,2025-10-08T14:00:00+00:00,SPXW-20251008-06695.000-C,CALL,1,188720.0,0.0,3460.0,True,pass,3460.0,8000.0,-1500.0
506,2025-10-08,q4_2025,2025-10-08T14:25:00+00:00,SPXW-20251008-06710.000-C,CALL,1,189850.0,1130.0,3210.0,True,pass,3210.0,8000.0,-1500.0
507,2025-10-08,q4_2025,2025-10-08T14:36:00+00:00,SPXW-20251008-06715.000-C,CALL,1,190100.0,1380.0,2920.0,True,pass,2920.0,8000.0,-1500.0
508,2025-10-08,q4_2025,2025-10-08T18:46:00+00:00,SPXW-20251008-06735.000-C,CALL,2,190020.0,1300.0,2780.0,True,pass,2780.0,8000.0,-1500.0
509,2025-10-09,q4_2025,2025-10-09T14:00:00+00:00,SPXW-20251009-06765.000-P,PUT,1,190040.0,0.0,2420.0,True,pass,2420.0,8000.0,-1500.0
510,2025-10-09,q4_2025,2025-10-09T14:25:00+00:00,SPXW-20251009-06755.000-P,PUT,1,189980.0,-60.0,1850.0,True,pass,1850.0,8000.0,-1500.0
511,2025-10-09,q4_2025,2025-10-09T15:15:00+00:00,SPXW-20251009-06705.000-C,CALL,1,190580.0,540.0,3500.0,True,pass,3500.0,8000.0,-1500.0
512,2025-10-10,q4_2025,2025-10-10T14:01:00+00:00,SPXW-20251010-06750.000-P,PUT,1,190450.0,0.0,819.9999999999999,True,pass,820.0,8000.0,-1500.0
513,2025-10-10,q4_2025,2025-10-10T14:26:00+00:00,SPXW-20251010-06730.000-C,CALL,1,190630.0,180.0,2600.0,True,pass,2600.0,8000.0,-1500.0
514,2025-10-10,q4_2025,2025-10-10T14:40:00+00:00,SPXW-20251010-06750.000-P,PUT,1,190370.0,-80.0,920.0,True,pass,920.0,8000.0,-1500.0
515,2025-10-10,q4_2025,2025-10-10T14:57:00+00:00,SPXW-20251010-06735.000-P,PUT,1,190480.0,30.0,330.0,True,pass,330.0,8000.0,-1500.0
516,2025-10-13,q4_2025,2025-10-13T14:00:00+00:00,SPXW-20251013-06630.000-C,CALL,1,191180.0,0.0,3150.0,True,pass,3150.0,8000.0,-1500.0
517,2025-10-13,q4_2025,2025-10-13T14:03:00+00:00,SPXW-20251013-06630.000-C,CALL,1,191060.0,-120.0,2700.0,True,pass,2700.0,8000.0,-1500.0
518,2025-10-13,q4_2025,2025-10-13T14:25:00+00:00,SPXW-20251013-06650.000-P,PUT,1,191400.0,220.0,2490.0,True,pass,2490.0,8000.0,-1500.0
519,2025-10-13,q4_2025,2025-10-13T14:28:00+00:00,SPXW-20251013-06615.000-C,CALL,1,192070.0,890.0,2580.0,True,pass,2580.0,8000.0,-1500.0
520,2025-10-14,q4_2025,2025-10-14T14:04:00+00:00,SPXW-20251014-06570.000-C,CALL,1,193220.0,0.0,3410.0,True,pass,3410.0,8000.0,-1500.0
521,2025-10-14,q4_2025,2025-10-14T14:09:00+00:00,SPXW-20251014-06620.000-P,PUT,1,193780.0,560.0,3220.0000000000005,True,pass,3220.0,8000.0,-1500.0
522,2025-10-14,q4_2025,2025-10-14T14:32:00+00:00,SPXW-20251014-06590.000-C,CALL,1,193550.0,330.0,3440.0,True,pass,3440.0,8000.0,-1500.0
523,2025-10-14,q4_2025,2025-10-14T14:54:00+00:00,SPXW-20251014-06595.000-C,CALL,1,194230.0,1010.0,3200.0,True,pass,3200.0,8000.0,-1500.0
524,2025-10-14,q4_2025,2025-10-14T15:10:00+00:00,SPXW-20251014-06600.000-C,CALL,1,194680.0,1460.0,3270.0000000000005,True,pass,3270.0,8000.0,-1500.0
525,2025-10-14,q4_2025,2025-10-14T17:30:00+00:00,SPXW-20251014-06655.000-C,CALL,1,194750.0,1530.0,2420.0,True,pass,2420.0,8000.0,-1500.0
526,2025-10-14,q4_2025,2025-10-14T18:18:00+00:00,SPXW-20251014-06650.000-C,CALL,1,194210.0,990.0,2530.0,True,pass,2530.0,8000.0,-1500.0
527,2025-10-14,q4_2025,2025-10-14T18:22:00+00:00,SPXW-20251014-06660.000-C,CALL,1,194050.0,830.0,1300.0,True,pass,1300.0,8000.0,-1500.0
528,2025-10-15,q4_2025,2025-10-15T14:00:00+00:00,SPXW-20251015-06680.000-C,CALL,1,194480.0,0.0,3340.0,True,pass,3340.0,8000.0,-1500.0
529,2025-10-15,q4_2025,2025-10-15T14:15:00+00:00,SPXW-20251015-06700.000-C,CALL,1,195820.0,1340.0,2540.0,True,pass,2540.0,8000.0,-1500.0
530,2025-10-15,q4_2025,2025-10-15T14:30:00+00:00,SPXW-20251015-06695.000-C,CALL,1,195930.0,1450.0,2980.0,True,pass,2980.0,8000.0,-1500.0
531,2025-10-15,q4_2025,2025-10-15T14:42:00+00:00,SPXW-20251015-06695.000-C,CALL,1,195800.0,1320.0,2370.0,True,pass,2370.0,8000.0,-1500.0
532,2025-10-15,q4_2025,2025-10-15T14:51:00+00:00,SPXW-20251015-06700.000-C,CALL,1,195790.0,1310.0,1860.0,True,pass,1860.0,8000.0,-1500.0
533,2025-10-15,q4_2025,2025-10-15T15:13:00+00:00,SPXW-20251015-06685.000-C,CALL,1,195930.0,1450.0,2470.0,True,pass,2470.0,8000.0,-1500.0
534,2025-10-15,q4_2025,2025-10-15T15:17:00+00:00,SPXW-20251015-06680.000-C,CALL,1,196100.0,1620.0,2740.0,True,pass,2740.0,8000.0,-1500.0
535,2025-10-15,q4_2025,2025-10-15T17:33:00+00:00,SPXW-20251015-06615.000-C,CALL,1,196210.0,1730.0,2700.0,True,pass,2700.0,8000.0,-1500.0
536,2025-10-15,q4_2025,2025-10-15T17:45:00+00:00,SPXW-20251015-06630.000-C,CALL,1,197110.0,2630.0,2760.0,True,pass,2760.0,8000.0,-1500.0
537,2025-10-16,q4_2025,2025-10-16T14:00:00+00:00,SPXW-20251016-06715.000-P,PUT,1,197940.0,0.0,3379.9999999999995,True,pass,3380.0,8000.0,-1500.0
538,2025-10-16,q4_2025,2025-10-16T14:25:00+00:00,SPXW-20251016-06670.000-C,CALL,1,198210.0,270.0,3210.0,True,pass,3210.0,8000.0,-1500.0
539,2025-10-16,q4_2025,2025-10-16T14:37:00+00:00,SPXW-20251016-06675.000-C,CALL,1,198190.0,250.0,3229.9999999999995,True,pass,3230.0,8000.0,-1500.0
540,2025-10-17,q4_2025,2025-10-17T14:00:00+00:00,SPXW-20251017-06640.000-P,PUT,1,198760.0,0.0,3310.0,True,pass,3310.0,8000.0,-1500.0
541,2025-10-17,q4_2025,2025-10-17T14:11:00+00:00,SPXW-20251017-06625.000-C,CALL,1,198370.0,-390.0,3080.0,True,pass,3080.0,8000.0,-1500.0
542,2025-10-17,q4_2025,2025-10-17T14:44:00+00:00,SPXW-20251017-06650.000-P,PUT,1,199670.0,910.0,3340.0,True,pass,3340.0,8000.0,-1500.0
543,2025-10-17,q4_2025,2025-10-17T14:52:00+00:00,SPXW-20251017-06650.000-P,PUT,1,199610.0,850.0,3310.0,True,pass,3310.0,8000.0,-1500.0
544,2025-10-17,q4_2025,2025-10-17T15:11:00+00:00,SPXW-20251017-06645.000-P,PUT,1,200540.0,1780.0,3110.0,True,pass,3110.0,8000.0,-1500.0
545,2025-10-17,q4_2025,2025-10-17T17:32:00+00:00,SPXW-20251017-06615.000-C,CALL,1,201330.0,2570.0,2800.0,True,pass,2800.0,8000.0,-1500.0
546,2025-10-17,q4_2025,2025-10-17T17:58:00+00:00,SPXW-20251017-06630.000-C,CALL,1,201800.0,3040.0,2350.0,True,pass,2350.0,8000.0,-1500.0
547,2025-10-20,q4_2025,2025-10-20T14:00:00+00:00,SPXW-20251020-06685.000-C,CALL,1,202270.0,0.0,3110.0,True,pass,3110.0,8000.0,-1500.0
548,2025-10-20,q4_2025,2025-10-20T14:25:00+00:00,SPXW-20251020-06690.000-C,CALL,1,202990.0,720.0,3410.0,True,pass,3410.0,8000.0,-1500.0
549,2025-10-20,q4_2025,2025-10-20T14:35:00+00:00,SPXW-20251020-06700.000-C,CALL,1,203280.0,1010.0,2660.0,True,pass,2660.0,8000.0,-1500.0
550,2025-10-20,q4_2025,2025-10-20T17:38:00+00:00,SPXW-20251020-06730.000-C,CALL,1,203940.0,1670.0,1330.0,True,pass,1330.0,8000.0,-1500.0
551,2025-10-21,q4_2025,2025-10-21T14:00:00+00:00,SPXW-20251021-06750.000-P,PUT,1,204090.0,0.0,2570.0,True,pass,2570.0,8000.0,-1500.0
552,2025-10-21,q4_2025,2025-10-21T14:25:00+00:00,SPXW-20251021-06765.000-P,PUT,1,203990.0,-100.0,2880.0,True,pass,2880.0,8000.0,-1500.0
553,2025-10-22,q4_2025,2025-10-22T14:01:00+00:00,SPXW-20251022-06710.000-C,CALL,1,205140.0,0.0,3070.0,True,pass,3070.0,8000.0,-1500.0
554,2025-10-22,q4_2025,2025-10-22T14:10:00+00:00,SPXW-20251022-06740.000-P,PUT,2,205230.0,90.0,2820.0,True,pass,2820.0,8000.0,-1500.0
555,2025-10-22,q4_2025,2025-10-22T14:26:00+00:00,SPXW-20251022-06730.000-P,PUT,1,205310.0,170.0,1230.0,True,pass,1230.0,8000.0,-1500.0
556,2025-10-22,q4_2025,2025-10-22T14:38:00+00:00,SPXW-20251022-06735.000-P,PUT,1,206400.0,1260.0,2310.0,True,pass,2310.0,8000.0,-1500.0
557,2025-10-23,q4_2025,2025-10-23T14:00:00+00:00,SPXW-20251023-06740.000-P,PUT,1,207090.0,0.0,2330.0,True,pass,2330.0,8000.0,-1500.0
558,2025-10-23,q4_2025,2025-10-23T14:12:00+00:00,SPXW-20251023-06700.000-C,CALL,1,207840.0,750.0,2200.0,True,pass,2200.0,8000.0,-1500.0
559,2025-10-23,q4_2025,2025-10-23T14:26:00+00:00,SPXW-20251023-06690.000-C,CALL,1,207590.0,500.0,3170.0,True,pass,3170.0,8000.0,-1500.0
560,2025-10-23,q4_2025,2025-10-23T14:44:00+00:00,SPXW-20251023-06695.000-C,CALL,1,208110.0,1020.0,3030.0,True,pass,3030.0,8000.0,-1500.0
561,2025-10-24,q4_2025,2025-10-24T14:01:00+00:00,SPXW-20251024-06785.000-C,CALL,1,208540.0,0.0,2000.0,True,pass,2000.0,8000.0,-1500.0
562,2025-10-24,q4_2025,2025-10-24T14:12:00+00:00,SPXW-20251024-06775.000-C,CALL,1,208780.0,240.0,2910.0,True,pass,2910.0,8000.0,-1500.0
563,2025-10-24,q4_2025,2025-10-24T14:26:00+00:00,SPXW-20251024-06805.000-P,PUT,1,208610.0,70.0,1730.0,True,pass,1730.0,8000.0,-1500.0
564,2025-10-24,q4_2025,2025-10-24T14:32:00+00:00,SPXW-20251024-06765.000-C,CALL,1,209080.0,540.0,2790.0,True,pass,2790.0,8000.0,-1500.0
565,2025-10-27,q4_2025,2025-10-27T14:01:00+00:00,SPXW-20251027-06820.000-C,CALL,1,209620.0,0.0,3470.0000000000005,True,pass,3470.0,8000.0,-1500.0
566,2025-10-27,q4_2025,2025-10-27T14:11:00+00:00,SPXW-20251027-06835.000-C,CALL,1,210060.0,440.0,2340.0,True,pass,2340.0,8000.0,-1500.0
567,2025-10-27,q4_2025,2025-10-27T14:28:00+00:00,SPXW-20251027-06820.000-C,CALL,1,209750.0,130.0,3170.0,True,pass,3170.0,8000.0,-1500.0
568,2025-10-27,q4_2025,2025-10-27T14:33:00+00:00,SPXW-20251027-06820.000-C,CALL,1,209910.0,290.0,3400.0,True,pass,3400.0,8000.0,-1500.0
569,2025-10-27,q4_2025,2025-10-27T14:38:00+00:00,SPXW-20251027-06835.000-C,CALL,1,210160.0,540.0,2220.0,True,pass,2220.0,8000.0,-1500.0
570,2025-10-27,q4_2025,2025-10-27T14:55:00+00:00,SPXW-20251027-06835.000-C,CALL,2,210250.0,630.0,3740.0,True,pass,3740.0,8000.0,-1500.0
571,2025-10-28,q4_2025,2025-10-28T14:00:00+00:00,SPXW-20251028-06890.000-P,PUT,1,210290.0,0.0,1700.0,True,pass,1700.0,8000.0,-1500.0
572,2025-10-28,q4_2025,2025-10-28T14:25:00+00:00,SPXW-20251028-06850.000-C,CALL,1,209970.0,-320.0,3410.0,True,pass,3410.0,8000.0,-1500.0
573,2025-10-28,q4_2025,2025-10-28T14:52:00+00:00,SPXW-20251028-06855.000-C,CALL,1,210160.0,-130.0,3130.0,True,pass,3130.0,8000.0,-1500.0
574,2025-10-28,q4_2025,2025-10-28T15:03:00+00:00,SPXW-20251028-06915.000-P,PUT,1,209980.0,-310.0,3240.0,True,pass,3240.0,8000.0,-1500.0
575,2025-10-28,q4_2025,2025-10-28T18:40:00+00:00,SPXW-20251028-06870.000-C,CALL,1,210280.0,-10.0,3130.0,True,pass,3130.0,8000.0,-1500.0
576,2025-10-29,q4_2025,2025-10-29T14:11:00+00:00,SPXW-20251029-06940.000-P,PUT,1,210310.0,0.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
577,2025-10-29,q4_2025,2025-10-29T14:46:00+00:00,SPXW-20251029-06935.000-P,PUT,1,210500.0,190.0,3310.0,True,pass,3310.0,8000.0,-1500.0
578,2025-10-29,q4_2025,2025-10-29T18:12:00+00:00,SPXW-20251029-06930.000-P,PUT,1,210880.0,570.0,2940.0,True,pass,2940.0,8000.0,-1500.0
579,2025-10-29,q4_2025,2025-10-29T18:35:00+00:00,SPXW-20251029-06930.000-P,PUT,1,211510.0,1200.0,2770.0,True,pass,2770.0,8000.0,-1500.0
580,2025-10-29,q4_2025,2025-10-29T18:51:00+00:00,SPXW-20251029-06855.000-C,CALL,1,214460.0,4150.0,2680.0,True,pass,2680.0,8000.0,-1500.0
581,2025-10-29,q4_2025,2025-10-29T19:01:00+00:00,SPXW-20251029-06900.000-P,PUT,2,214790.0,4480.0,3640.0,True,pass,3640.0,8000.0,-1500.0
582,2025-10-30,q4_2025,2025-10-30T14:00:00+00:00,SPXW-20251030-06850.000-C,CALL,1,217530.0,0.0,3279.9999999999995,True,pass,3280.0,8000.0,-1500.0
583,2025-10-30,q4_2025,2025-10-30T14:25:00+00:00,SPXW-20251030-06875.000-P,PUT,1,217770.0,240.0,2620.0,True,pass,2620.0,8000.0,-1500.0
584,2025-10-30,q4_2025,2025-10-30T14:30:00+00:00,SPXW-20251030-06850.000-C,CALL,2,217860.0,330.0,4360.0,True,pass,4360.0,8000.0,-1500.0
585,2025-10-30,q4_2025,2025-10-30T14:46:00+00:00,SPXW-20251030-06855.000-C,CALL,2,218560.0,1030.0,5080.0,True,pass,5080.0,8000.0,-1500.0
586,2025-10-31,q4_2025,2025-10-31T14:00:00+00:00,SPXW-20251031-06885.000-P,PUT,1,218440.0,0.0,3340.0,True,pass,3340.0,8000.0,-1500.0
587,2025-10-31,q4_2025,2025-10-31T14:31:00+00:00,SPXW-20251031-06830.000-C,CALL,1,218960.0,520.0,3200.0,True,pass,3200.0,8000.0,-1500.0
588,2025-10-31,q4_2025,2025-10-31T14:41:00+00:00,SPXW-20251031-06835.000-C,CALL,1,219380.0,940.0,3170.0,True,pass,3170.0,8000.0,-1500.0
589,2025-10-31,q4_2025,2025-10-31T14:58:00+00:00,SPXW-20251031-06835.000-C,CALL,1,219860.0,1420.0,3470.0000000000005,True,pass,3470.0,8000.0,-1500.0
590,2025-10-31,q4_2025,2025-10-31T15:12:00+00:00,SPXW-20251031-06835.000-C,CALL,1,219930.0,1490.0,3279.9999999999995,True,pass,3280.0,8000.0,-1500.0
591,2025-10-31,q4_2025,2025-10-31T17:30:00+00:00,SPXW-20251031-06790.000-C,CALL,1,220190.0,1750.0,3450.0,True,pass,3450.0,8000.0,-1500.0
592,2025-10-31,q4_2025,2025-10-31T18:08:00+00:00,SPXW-20251031-06820.000-C,CALL,1,220750.0,2310.0,2300.0,True,pass,2300.0,8000.0,-1500.0
593,2025-11-03,q4_2025,2025-11-03T15:00:00+00:00,SPXW-20251103-06860.000-P,PUT,1,220930.0,0.0,2280.0,True,pass,2280.0,8000.0,-1500.0
594,2025-11-03,q4_2025,2025-11-03T15:16:00+00:00,SPXW-20251103-06860.000-P,PUT,1,221350.0,420.0,2440.0,True,pass,2440.0,8000.0,-1500.0
595,2025-11-03,q4_2025,2025-11-03T15:42:00+00:00,SPXW-20251103-06850.000-P,PUT,1,222740.0,1810.0,2000.0,True,pass,2000.0,8000.0,-1500.0
596,2025-11-03,q4_2025,2025-11-03T15:53:00+00:00,SPXW-20251103-06820.000-C,CALL,1,222850.0,1920.0,2780.0,True,pass,2780.0,8000.0,-1500.0
597,2025-11-03,q4_2025,2025-11-03T16:02:00+00:00,SPXW-20251103-06865.000-P,PUT,1,223430.0,2500.0,2450.0,True,pass,2450.0,8000.0,-1500.0
598,2025-11-03,q4_2025,2025-11-03T16:14:00+00:00,SPXW-20251103-06830.000-C,CALL,1,223470.0,2540.0,2150.0,True,pass,2150.0,8000.0,-1500.0
599,2025-11-03,q4_2025,2025-11-03T18:31:00+00:00,SPXW-20251103-06850.000-C,CALL,2,223590.0,2660.0,2460.0,True,pass,2460.0,8000.0,-1500.0
600,2025-11-04,q4_2025,2025-11-04T15:01:00+00:00,SPXW-20251104-06785.000-C,CALL,1,224130.0,0.0,3120.0,True,pass,3120.0,8000.0,-1500.0
601,2025-11-04,q4_2025,2025-11-04T15:09:00+00:00,SPXW-20251104-06785.000-C,CALL,1,224250.0,120.0,2990.0,True,pass,2990.0,8000.0,-1500.0
602,2025-11-04,q4_2025,2025-11-04T15:33:00+00:00,SPXW-20251104-06785.000-C,CALL,1,224520.0,390.0,3220.0000000000005,True,pass,3220.0,8000.0,-1500.0
603,2025-11-04,q4_2025,2025-11-04T15:46:00+00:00,SPXW-20251104-06795.000-C,CALL,1,225050.0,920.0,2530.0,True,pass,2530.0,8000.0,-1500.0
604,2025-11-04,q4_2025,2025-11-04T15:58:00+00:00,SPXW-20251104-06775.000-C,CALL,1,224590.0,460.0,3130.0,True,pass,3130.0,8000.0,-1500.0
605,2025-11-04,q4_2025,2025-11-04T16:04:00+00:00,SPXW-20251104-06785.000-C,CALL,1,225170.0,1040.0,2550.0,True,pass,2550.0,8000.0,-1500.0
606,2025-11-04,q4_2025,2025-11-04T16:12:00+00:00,SPXW-20251104-06770.000-C,CALL,1,224980.0,850.0,3390.0,True,pass,3390.0,8000.0,-1500.0
607,2025-11-04,q4_2025,2025-11-04T16:18:00+00:00,SPXW-20251104-06815.000-P,PUT,1,225320.0,1190.0,1780.0,True,pass,1780.0,8000.0,-1500.0
608,2025-11-04,q4_2025,2025-11-04T16:26:00+00:00,SPXW-20251104-06810.000-P,PUT,1,225740.0,1610.0,1810.0,True,pass,1810.0,8000.0,-1500.0
609,2025-11-04,q4_2025,2025-11-04T18:31:00+00:00,SPXW-20251104-06795.000-P,PUT,2,225540.0,1410.0,4140.0,True,pass,4140.0,8000.0,-1500.0
610,2025-11-05,q4_2025,2025-11-05T15:01:00+00:00,SPXW-20251105-06820.000-P,PUT,1,226420.0,0.0,3240.0,True,pass,3240.0,8000.0,-1500.0
611,2025-11-05,q4_2025,2025-11-05T15:26:00+00:00,SPXW-20251105-06765.000-C,CALL,1,226150.0,-270.0,3340.0,True,pass,3340.0,8000.0,-1500.0
612,2025-11-05,q4_2025,2025-11-05T15:31:00+00:00,SPXW-20251105-06775.000-C,CALL,1,226750.0,330.0,2670.0,True,pass,2670.0,8000.0,-1500.0
613,2025-11-06,q4_2025,2025-11-06T15:00:00+00:00,SPXW-20251106-06790.000-P,PUT,1,227270.0,0.0,3420.0000000000005,True,pass,3420.0,8000.0,-1500.0
614,2025-11-06,q4_2025,2025-11-06T15:26:00+00:00,SPXW-20251106-06800.000-P,PUT,1,227850.0,580.0,3240.0,True,pass,3240.0,8000.0,-1500.0
615,2025-11-07,q4_2025,2025-11-07T15:03:00+00:00,SPXW-20251107-06700.000-P,PUT,1,228260.0,0.0,3470.0000000000005,True,pass,3470.0,8000.0,-1500.0
616,2025-11-07,q4_2025,2025-11-07T15:30:00+00:00,SPXW-20251107-06660.000-C,CALL,1,229210.0,950.0,3180.0,True,pass,3180.0,8000.0,-1500.0
