trade_number,session,decision_time,contract_id,side,entry_bid,entry_ask,premium_required,premium_cap,cash,daily_pnl_before,risk_passed,risk_reason,paper_pnl
485,2025-09-30,2025-09-30T14:48:00+00:00,SPXW-20250930-06635.000-C,CALL,22.4,22.6,2260.0,4000.0,136640.0,240.0,True,pass,379.9999999999997
486,2025-10-01,2025-10-01T14:01:00+00:00,SPXW-20251001-06695.000-P,PUT,31.1,31.6,3160.0,4000.0,137020.0,0.0,True,pass,-340.0000000000002
487,2025-10-01,2025-10-01T14:26:00+00:00,SPXW-20251001-06650.000-C,CALL,32.7,33.0,3300.0,4000.0,136680.0,-340.0,True,pass,-79.99999999999972
488,2025-10-02,2025-10-02T14:00:00+00:00,SPXW-20251002-06735.000-P,PUT,19.1,19.3,1930.0,4000.0,136600.0,0.0,True,pass,669.9999999999999
489,2025-10-02,2025-10-02T14:44:00+00:00,SPXW-20251002-06725.000-P,PUT,18.6,18.8,1880.0,4000.0,137270.0,670.0,True,pass,439.9999999999999
490,2025-10-02,2025-10-02T17:34:00+00:00,SPXW-20251002-06685.000-C,CALL,26.9,27.2,2720.0,4000.0,137710.0,1110.0,True,pass,-30.00000000000007
491,2025-10-02,2025-10-02T17:39:00+00:00,SPXW-20251002-06690.000-C,CALL,21.7,22.1,2210.0,4000.0,137680.0,1080.0,True,pass,200.0
492,2025-10-03,2025-10-03T14:00:00+00:00,SPXW-20251003-06740.000-P,PUT,13.8,14.3,1430.0,4000.0,137880.0,0.0,True,pass,59.999999999999964
493,2025-10-03,2025-10-03T14:25:00+00:00,SPXW-20251003-06705.000-C,CALL,31.9,32.2,3220.0,4000.0,137940.0,60.0,True,pass,459.99999999999943
494,2025-10-03,2025-10-03T17:44:00+00:00,SPXW-20251003-06735.000-P,PUT,12.0,12.1,1210.0,4000.0,138400.0,520.0,True,pass,1360.0
495,2025-10-06,2025-10-06T14:01:00+00:00,SPXW-20251006-06720.000-P,PUT,6.6,6.8,680.0,4000.0,139760.0,0.0,True,pass,170.00000000000003
496,2025-10-06,2025-10-06T14:15:00+00:00,SPXW-20251006-06700.000-C,CALL,29.1,29.4,2940.0,4000.0,139930.0,170.0,True,pass,40.00000000000021
497,2025-10-06,2025-10-06T14:32:00+00:00,SPXW-20251006-06695.000-C,CALL,34.7,35.1,3510.0,4000.0,139970.0,210.0,True,pass,250.0
498,2025-10-06,2025-10-06T14:43:00+00:00,SPXW-20251006-06720.000-C,CALL,13.8,13.9,1390.0,4000.0,140220.0,460.0,True,pass,79.99999999999989
499,2025-10-06,2025-10-06T14:56:00+00:00,SPXW-20251006-06705.000-C,CALL,26.5,26.8,2680.0,4000.0,140300.0,540.0,True,pass,319.99999999999994
500,2025-10-06,2025-10-06T15:24:00+00:00,SPXW-20251006-06705.000-C,CALL,30.5,30.8,3080.0,4000.0,140620.0,860.0,True,pass,199.9999999999997
501,2025-10-06,2025-10-06T17:33:00+00:00,SPXW-20251006-06720.000-C,CALL,25.0,25.2,2520.0,4000.0,140820.0,1060.0,True,pass,40.00000000000021
502,2025-10-07,2025-10-07T14:01:00+00:00,SPXW-20251007-06760.000-P,PUT,16.5,16.7,1670.0,4000.0,140860.0,0.0,True,pass,150.0
503,2025-10-07,2025-10-07T14:29:00+00:00,SPXW-20251007-06745.000-P,PUT,11.6,11.8,1180.0,4000.0,141010.0,150.0,True,pass,329.9999999999999
504,2025-10-07,2025-10-07T15:06:00+00:00,SPXW-20251007-06720.000-P,PUT,7.8,7.9,790.0,4000.0,141340.0,480.0,True,pass,179.9999999999999
505,2025-10-08,2025-10-08T14:00:00+00:00,SPXW-20251008-06695.000-C,CALL,34.3,34.6,3460.0,4000.0,141520.0,0.0,True,pass,1129.9999999999998
506,2025-10-08,2025-10-08T14:25:00+00:00,SPXW-20251008-06710.000-C,CALL,31.8,32.1,3210.0,4000.0,142650.0,1130.0,True,pass,250.0
507,2025-10-08,2025-10-08T14:36:00+00:00,SPXW-20251008-06715.000-C,CALL,28.9,29.2,2920.0,4000.0,142900.0,1380.0,True,pass,-80.00000000000007
508,2025-10-08,2025-10-08T18:46:00+00:00,SPXW-20251008-06735.000-C,CALL,13.7,13.9,1390.0,4000.0,142820.0,1300.0,True,pass,9.999999999999964
509,2025-10-09,2025-10-09T14:00:00+00:00,SPXW-20251009-06765.000-P,PUT,23.8,24.2,2420.0,4000.0,142830.0,0.0,True,pass,-59.99999999999979
510,2025-10-09,2025-10-09T14:25:00+00:00,SPXW-20251009-06755.000-P,PUT,18.4,18.5,1850.0,4000.0,142770.0,-60.0,True,pass,600.0
511,2025-10-09,2025-10-09T15:15:00+00:00,SPXW-20251009-06705.000-C,CALL,34.7,35.0,3500.0,4000.0,143370.0,540.0,True,pass,-129.99999999999972
512,2025-10-10,2025-10-10T14:01:00+00:00,SPXW-20251010-06750.000-P,PUT,8.0,8.2,820.0,4000.0,143240.0,0.0,True,pass,180.00000000000006
513,2025-10-10,2025-10-10T14:26:00+00:00,SPXW-20251010-06730.000-C,CALL,25.8,26.0,2600.0,4000.0,143420.0,180.0,True,pass,-260.0000000000001
514,2025-10-10,2025-10-10T14:40:00+00:00,SPXW-20251010-06750.000-P,PUT,9.1,9.2,920.0,4000.0,143160.0,-80.0,True,pass,110.00000000000014
515,2025-10-10,2025-10-10T14:57:00+00:00,SPXW-20251010-06735.000-P,PUT,3.2,3.3,330.0,4000.0,143270.0,30.0,True,pass,700.0000000000001
516,2025-10-13,2025-10-13T14:00:00+00:00,SPXW-20251013-06630.000-C,CALL,31.3,31.5,3150.0,4000.0,143970.0,0.0,True,pass,-119.99999999999991
517,2025-10-13,2025-10-13T14:03:00+00:00,SPXW-20251013-06630.000-C,CALL,26.7,27.0,2700.0,4000.0,143850.0,-120.0,True,pass,339.9999999999999
518,2025-10-13,2025-10-13T14:25:00+00:00,SPXW-20251013-06650.000-P,PUT,24.6,24.9,2490.0,4000.0,144190.0,220.0,True,pass,670.0000000000002
519,2025-10-13,2025-10-13T14:28:00+00:00,SPXW-20251013-06615.000-C,CALL,25.6,25.8,2580.0,4000.0,144860.0,890.0,True,pass,1149.9999999999995
520,2025-10-14,2025-10-14T14:04:00+00:00,SPXW-20251014-06570.000-C,CALL,33.8,34.1,3410.0,4000.0,146010.0,0.0,True,pass,560.0000000000001
521,2025-10-14,2025-10-14T14:09:00+00:00,SPXW-20251014-06620.000-P,PUT,32.0,32.2,3220.0,4000.0,146570.0,560.0,True,pass,-230.00000000000043
522,2025-10-14,2025-10-14T14:32:00+00:00,SPXW-20251014-06590.000-C,CALL,34.1,34.4,3440.0,4000.0,146340.0,330.0,True,pass,680.0000000000005
523,2025-10-14,2025-10-14T14:54:00+00:00,SPXW-20251014-06595.000-C,CALL,31.8,32.0,3200.0,4000.0,147020.0,1010.0,True,pass,450.0
524,2025-10-14,2025-10-14T15:10:00+00:00,SPXW-20251014-06600.000-C,CALL,32.5,32.7,3270.0,4000.0,147470.0,1460.0,True,pass,69.99999999999957
525,2025-10-14,2025-10-14T17:30:00+00:00,SPXW-20251014-06655.000-C,CALL,24.0,24.2,2420.0,4000.0,147540.0,1530.0,True,pass,-539.9999999999999
526,2025-10-14,2025-10-14T18:18:00+00:00,SPXW-20251014-06650.000-C,CALL,25.0,25.3,2530.0,4000.0,147000.0,990.0,True,pass,-160.00000000000014
527,2025-10-14,2025-10-14T18:22:00+00:00,SPXW-20251014-06660.000-C,CALL,12.8,13.0,1300.0,4000.0,146840.0,830.0,True,pass,430.00000000000006
528,2025-10-15,2025-10-15T14:00:00+00:00,SPXW-20251015-06680.000-C,CALL,33.2,33.4,3340.0,4000.0,147270.0,0.0,True,pass,1339.9999999999998
529,2025-10-15,2025-10-15T14:15:00+00:00,SPXW-20251015-06700.000-C,CALL,25.2,25.4,2540.0,4000.0,148610.0,1340.0,True,pass,110.00000000000014
530,2025-10-15,2025-10-15T14:30:00+00:00,SPXW-20251015-06695.000-C,CALL,29.4,29.8,2980.0,4000.0,148720.0,1450.0,True,pass,-130.00000000000006
531,2025-10-15,2025-10-15T14:42:00+00:00,SPXW-20251015-06695.000-C,CALL,23.5,23.7,2370.0,4000.0,148590.0,1320.0,True,pass,-9.999999999999789
532,2025-10-15,2025-10-15T14:51:00+00:00,SPXW-20251015-06700.000-C,CALL,18.5,18.6,1860.0,4000.0,148580.0,1310.0,True,pass,139.99999999999986
533,2025-10-15,2025-10-15T15:13:00+00:00,SPXW-20251015-06685.000-C,CALL,24.5,24.7,2470.0,4000.0,148720.0,1450.0,True,pass,169.99999999999994
534,2025-10-15,2025-10-15T15:17:00+00:00,SPXW-20251015-06680.000-C,CALL,27.1,27.4,2740.0,4000.0,148890.0,1620.0,True,pass,110.00000000000014
535,2025-10-15,2025-10-15T17:33:00+00:00,SPXW-20251015-06615.000-C,CALL,26.8,27.0,2700.0,4000.0,149000.0,1730.0,True,pass,900.0
536,2025-10-15,2025-10-15T17:45:00+00:00,SPXW-20251015-06630.000-C,CALL,27.3,27.6,2760.0,4000.0,149900.0,2630.0,True,pass,829.9999999999998
537,2025-10-16,2025-10-16T14:00:00+00:00,SPXW-20251016-06715.000-P,PUT,33.5,33.8,3380.0,4000.0,150730.0,0.0,True,pass,270.0000000000003
538,2025-10-16,2025-10-16T14:25:00+00:00,SPXW-20251016-06670.000-C,CALL,31.8,32.1,3210.0,4000.0,151000.0,270.0,True,pass,-20.000000000000284
539,2025-10-16,2025-10-16T14:37:00+00:00,SPXW-20251016-06675.000-C,CALL,32.0,32.3,3230.0,4000.0,150980.0,250.0,True,pass,570.0000000000002
540,2025-10-17,2025-10-17T14:00:00+00:00,SPXW-20251017-06640.000-P,PUT,32.9,33.1,3310.0,4000.0,151550.0,0.0,True,pass,-390.0000000000002
541,2025-10-17,2025-10-17T14:11:00+00:00,SPXW-20251017-06625.000-C,CALL,30.6,30.8,3080.0,4000.0,151160.0,-390.0,True,pass,1299.9999999999995
542,2025-10-17,2025-10-17T14:44:00+00:00,SPXW-20251017-06650.000-P,PUT,33.1,33.4,3340.0,4000.0,152460.0,910.0,True,pass,-60.00000000000014
543,2025-10-17,2025-10-17T14:52:00+00:00,SPXW-20251017-06650.000-P,PUT,32.8,33.1,3310.0,4000.0,152400.0,850.0,True,pass,929.9999999999998
544,2025-10-17,2025-10-17T15:11:00+00:00,SPXW-20251017-06645.000-P,PUT,30.7,31.1,3110.0,4000.0,153330.0,1780.0,True,pass,789.9999999999999
545,2025-10-17,2025-10-17T17:32:00+00:00,SPXW-20251017-06615.000-C,CALL,27.7,28.0,2800.0,4000.0,154120.0,2570.0,True,pass,470.0000000000003
546,2025-10-17,2025-10-17T17:58:00+00:00,SPXW-20251017-06630.000-C,CALL,23.2,23.5,2350.0,4000.0,154590.0,3040.0,True,pass,469.99999999999994
547,2025-10-20,2025-10-20T14:00:00+00:00,SPXW-20251020-06685.000-C,CALL,30.8,31.1,3110.0,4000.0,155060.0,0.0,True,pass,719.9999999999995
548,2025-10-20,2025-10-20T14:25:00+00:00,SPXW-20251020-06690.000-C,CALL,33.6,34.1,3410.0,4000.0,155780.0,720.0,True,pass,289.9999999999999
549,2025-10-20,2025-10-20T14:35:00+00:00,SPXW-20251020-06700.000-C,CALL,26.2,26.6,2660.0,4000.0,156070.0,1010.0,True,pass,660.0000000000001
550,2025-10-20,2025-10-20T17:38:00+00:00,SPXW-20251020-06730.000-C,CALL,13.0,13.3,1330.0,4000.0,156730.0,1670.0,True,pass,150.0
551,2025-10-21,2025-10-21T14:00:00+00:00,SPXW-20251021-06750.000-P,PUT,25.4,25.7,2570.0,4000.0,156880.0,0.0,True,pass,-100.0
552,2025-10-21,2025-10-21T14:25:00+00:00,SPXW-20251021-06765.000-P,PUT,28.3,28.8,2880.0,4000.0,156780.0,-100.0,True,pass,1149.9999999999995
553,2025-10-22,2025-10-22T14:01:00+00:00,SPXW-20251022-06710.000-C,CALL,30.4,30.7,3070.0,4000.0,157930.0,0.0,True,pass,90.00000000000021
554,2025-10-22,2025-10-22T14:10:00+00:00,SPXW-20251022-06740.000-P,PUT,13.9,14.1,1410.0,4000.0,158020.0,90.0,True,pass,40.000000000000036
555,2025-10-22,2025-10-22T14:26:00+00:00,SPXW-20251022-06730.000-P,PUT,12.1,12.3,1230.0,4000.0,158060.0,130.0,True,pass,1089.9999999999998
556,2025-10-22,2025-10-22T14:38:00+00:00,SPXW-20251022-06735.000-P,PUT,22.7,23.1,2310.0,4000.0,159150.0,1220.0,True,pass,689.9999999999999
557,2025-10-23,2025-10-23T14:00:00+00:00,SPXW-20251023-06740.000-P,PUT,23.0,23.3,2330.0,4000.0,159840.0,0.0,True,pass,750.0
558,2025-10-23,2025-10-23T14:12:00+00:00,SPXW-20251023-06700.000-C,CALL,21.9,22.0,2200.0,4000.0,160590.0,750.0,True,pass,-250.0
559,2025-10-23,2025-10-23T14:26:00+00:00,SPXW-20251023-06690.000-C,CALL,31.5,31.7,3170.0,4000.0,160340.0,500.0,True,pass,519.9999999999999
560,2025-10-23,2025-10-23T14:44:00+00:00,SPXW-20251023-06695.000-C,CALL,30.1,30.3,3030.0,4000.0,160860.0,1020.0,True,pass,430.00000000000006
561,2025-10-24,2025-10-24T14:01:00+00:00,SPXW-20251024-06785.000-C,CALL,19.9,20.0,2000.0,4000.0,161290.0,0.0,True,pass,239.99999999999983
562,2025-10-24,2025-10-24T14:12:00+00:00,SPXW-20251024-06775.000-C,CALL,28.7,29.1,2910.0,4000.0,161530.0,240.0,True,pass,-170.00000000000028
563,2025-10-24,2025-10-24T14:26:00+00:00,SPXW-20251024-06805.000-P,PUT,17.1,17.3,1730.0,4000.0,161360.0,70.0,True,pass,469.99999999999994
564,2025-10-24,2025-10-24T14:32:00+00:00,SPXW-20251024-06765.000-C,CALL,27.5,27.9,2790.0,4000.0,161830.0,540.0,True,pass,539.9999999999999
565,2025-10-27,2025-10-27T14:01:00+00:00,SPXW-20251027-06820.000-C,CALL,34.3,34.7,3470.0,4000.0,162370.0,0.0,True,pass,439.9999999999999
566,2025-10-27,2025-10-27T14:11:00+00:00,SPXW-20251027-06835.000-C,CALL,23.1,23.4,2340.0,4000.0,162810.0,440.0,True,pass,-309.9999999999998
567,2025-10-27,2025-10-27T14:28:00+00:00,SPXW-20251027-06820.000-C,CALL,31.2,31.7,3170.0,4000.0,162500.0,130.0,True,pass,159.99999999999977
568,2025-10-27,2025-10-27T14:33:00+00:00,SPXW-20251027-06820.000-C,CALL,33.6,34.0,3400.0,4000.0,162660.0,290.0,True,pass,250.0
569,2025-10-27,2025-10-27T14:38:00+00:00,SPXW-20251027-06835.000-C,CALL,22.0,22.2,2220.0,4000.0,162910.0,540.0,True,pass,90.00000000000021
570,2025-10-27,2025-10-27T14:55:00+00:00,SPXW-20251027-06835.000-C,CALL,18.5,18.7,1870.0,4000.0,163000.0,630.0,True,pass,19.99999999999993
571,2025-10-28,2025-10-28T14:00:00+00:00,SPXW-20251028-06890.000-P,PUT,16.8,17.0,1700.0,4000.0,163020.0,0.0,True,pass,-319.99999999999994
572,2025-10-28,2025-10-28T14:25:00+00:00,SPXW-20251028-06850.000-C,CALL,33.7,34.1,3410.0,4000.0,162700.0,-320.0,True,pass,189.99999999999983
573,2025-10-28,2025-10-28T14:52:00+00:00,SPXW-20251028-06855.000-C,CALL,30.9,31.3,3130.0,4000.0,162890.0,-130.0,True,pass,-180.00000000000006
574,2025-10-28,2025-10-28T15:03:00+00:00,SPXW-20251028-06915.000-P,PUT,31.9,32.4,3240.0,4000.0,162710.0,-310.0,True,pass,300.0
575,2025-10-28,2025-10-28T18:40:00+00:00,SPXW-20251028-06870.000-C,CALL,30.8,31.3,3130.0,4000.0,163010.0,-10.0,True,pass,30.00000000000007
576,2025-10-29,2025-10-29T14:11:00+00:00,SPXW-20251029-06940.000-P,PUT,33.5,33.7,3370.0,4000.0,163040.0,0.0,True,pass,189.99999999999983
577,2025-10-29,2025-10-29T14:46:00+00:00,SPXW-20251029-06935.000-P,PUT,32.8,33.1,3310.0,4000.0,163230.0,190.0,True,pass,379.9999999999997
578,2025-10-29,2025-10-29T18:12:00+00:00,SPXW-20251029-06930.000-P,PUT,29.1,29.4,2940.0,4000.0,163610.0,570.0,True,pass,630.0000000000005
579,2025-10-29,2025-10-29T18:35:00+00:00,SPXW-20251029-06930.000-P,PUT,27.4,27.7,2770.0,4000.0,164240.0,1200.0,True,pass,2950.0000000000005
580,2025-10-29,2025-10-29T18:51:00+00:00,SPXW-20251029-06855.000-C,CALL,26.3,26.8,2680.0,4000.0,167190.0,4150.0,True,pass,330.00000000000006
581,2025-10-29,2025-10-29T19:01:00+00:00,SPXW-20251029-06900.000-P,PUT,17.9,18.2,1820.0,4000.0,167520.0,4480.0,True,pass,1370.0
582,2025-10-30,2025-10-30T14:00:00+00:00,SPXW-20251030-06850.000-C,CALL,32.5,32.8,3280.0,4000.0,168890.0,0.0,True,pass,240.00000000000057
583,2025-10-30,2025-10-30T14:25:00+00:00,SPXW-20251030-06875.000-P,PUT,26.0,26.2,2620.0,4000.0,169130.0,240.0,True,pass,90.00000000000021
584,2025-10-30,2025-10-30T14:30:00+00:00,SPXW-20251030-06850.000-C,CALL,21.6,21.8,2180.0,4000.0,169220.0,330.0,True,pass,350.0
585,2025-10-30,2025-10-30T14:46:00+00:00,SPXW-20251030-06855.000-C,CALL,25.1,25.4,2540.0,4000.0,169570.0,680.0,True,pass,-59.99999999999979
586,2025-10-31,2025-10-31T14:00:00+00:00,SPXW-20251031-06885.000-P,PUT,33.2,33.4,3340.0,4000.0,169510.0,0.0,True,pass,520.0000000000002
587,2025-10-31,2025-10-31T14:31:00+00:00,SPXW-20251031-06830.000-C,CALL,31.7,32.0,3200.0,4000.0,170030.0,520.0,True,pass,420.0000000000003
588,2025-10-31,2025-10-31T14:41:00+00:00,SPXW-20251031-06835.000-C,CALL,31.4,31.7,3170.0,4000.0,170450.0,940.0,True,pass,480.00000000000006
589,2025-10-31,2025-10-31T14:58:00+00:00,SPXW-20251031-06835.000-C,CALL,34.4,34.7,3470.0,4000.0,170930.0,1420.0,True,pass,69.99999999999957
590,2025-10-31,2025-10-31T15:12:00+00:00,SPXW-20251031-06835.000-C,CALL,32.6,32.8,3280.0,4000.0,171000.0,1490.0,True,pass,260.0000000000001
591,2025-10-31,2025-10-31T17:30:00+00:00,SPXW-20251031-06790.000-C,CALL,34.3,34.5,3450.0,4000.0,171260.0,1750.0,True,pass,560.0000000000001
592,2025-10-31,2025-10-31T18:08:00+00:00,SPXW-20251031-06820.000-C,CALL,22.8,23.0,2300.0,4000.0,171820.0,2310.0,True,pass,180.00000000000006
593,2025-11-03,2025-11-03T15:00:00+00:00,SPXW-20251103-06860.000-P,PUT,22.3,22.8,2280.0,4000.0,172000.0,0.0,True,pass,419.99999999999994
594,2025-11-03,2025-11-03T15:16:00+00:00,SPXW-20251103-06860.000-P,PUT,24.2,24.4,2440.0,4000.0,172420.0,420.0,True,pass,1389.9999999999998
595,2025-11-03,2025-11-03T15:42:00+00:00,SPXW-20251103-06850.000-P,PUT,19.8,20.0,2000.0,4000.0,173810.0,1810.0,True,pass,110.00000000000014
596,2025-11-03,2025-11-03T15:53:00+00:00,SPXW-20251103-06820.000-C,CALL,27.6,27.8,2780.0,4000.0,173920.0,1920.0,True,pass,580.0000000000001
597,2025-11-03,2025-11-03T16:02:00+00:00,SPXW-20251103-06865.000-P,PUT,24.3,24.5,2450.0,4000.0,174500.0,2500.0,True,pass,39.99999999999986
598,2025-11-03,2025-11-03T16:14:00+00:00,SPXW-20251103-06830.000-C,CALL,21.3,21.5,2150.0,4000.0,174540.0,2540.0,True,pass,119.99999999999991
599,2025-11-03,2025-11-03T18:31:00+00:00,SPXW-20251103-06850.000-C,CALL,12.1,12.3,1230.0,4000.0,174660.0,2660.0,True,pass,269.99999999999994
600,2025-11-04,2025-11-04T15:01:00+00:00,SPXW-20251104-06785.000-C,CALL,31.0,31.2,3120.0,4000.0,174930.0,0.0,True,pass,119.99999999999991
601,2025-11-04,2025-11-04T15:09:00+00:00,SPXW-20251104-06785.000-C,CALL,29.6,29.9,2990.0,4000.0,175050.0,120.0,True,pass,270.0000000000003
602,2025-11-04,2025-11-04T15:33:00+00:00,SPXW-20251104-06785.000-C,CALL,31.9,32.2,3220.0,4000.0,175320.0,390.0,True,pass,529.9999999999998
603,2025-11-04,2025-11-04T15:46:00+00:00,SPXW-20251104-06795.000-C,CALL,25.1,25.3,2530.0,4000.0,175850.0,920.0,True,pass,-460.0000000000001
604,2025-11-04,2025-11-04T15:58:00+00:00,SPXW-20251104-06775.000-C,CALL,31.0,31.3,3130.0,4000.0,175390.0,460.0,True,pass,580.0000000000001
605,2025-11-04,2025-11-04T16:04:00+00:00,SPXW-20251104-06785.000-C,CALL,25.4,25.5,2550.0,4000.0,175970.0,1040.0,True,pass,-189.99999999999983
606,2025-11-04,2025-11-04T16:12:00+00:00,SPXW-20251104-06770.000-C,CALL,33.6,33.9,3390.0,4000.0,175780.0,850.0,True,pass,339.9999999999999
607,2025-11-04,2025-11-04T16:18:00+00:00,SPXW-20251104-06815.000-P,PUT,17.6,17.8,1780.0,4000.0,176120.0,1190.0,True,pass,419.99999999999994
608,2025-11-04,2025-11-04T16:26:00+00:00,SPXW-20251104-06810.000-P,PUT,17.9,18.1,1810.0,4000.0,176540.0,1610.0,True,pass,-200.0
609,2025-11-04,2025-11-04T18:31:00+00:00,SPXW-20251104-06795.000-P,PUT,20.5,20.7,2070.0,4000.0,176340.0,1410.0,True,pass,440.0000000000002
610,2025-11-05,2025-11-05T15:01:00+00:00,SPXW-20251105-06820.000-P,PUT,31.9,32.4,3240.0,4000.0,176780.0,0.0,True,pass,-269.99999999999994
611,2025-11-05,2025-11-05T15:26:00+00:00,SPXW-20251105-06765.000-C,CALL,33.1,33.4,3340.0,4000.0,176510.0,-270.0,True,pass,600.0
612,2025-11-05,2025-11-05T15:31:00+00:00,SPXW-20251105-06775.000-C,CALL,26.4,26.7,2670.0,4000.0,177110.0,330.0,True,pass,519.9999999999999
613,2025-11-06,2025-11-06T15:00:00+00:00,SPXW-20251106-06790.000-P,PUT,33.7,34.2,3420.0,4000.0,177630.0,0.0,True,pass,579.9999999999998
614,2025-11-06,2025-11-06T15:26:00+00:00,SPXW-20251106-06800.000-P,PUT,32.2,32.4,3240.0,4000.0,178210.0,580.0,True,pass,410.0000000000001
615,2025-11-07,2025-11-07T15:03:00+00:00,SPXW-20251107-06700.000-P,PUT,34.4,34.7,3470.0,4000.0,178620.0,0.0,True,pass,950.0
616,2025-11-07,2025-11-07T15:30:00+00:00,SPXW-20251107-06660.000-C,CALL,31.5,31.8,3180.0,4000.0,179570.0,950.0,True,pass,-300.0
617,2025-11-07,2025-11-07T15:41:00+00:00,SPXW-20251107-06685.000-P,PUT,26.7,27.0,2700.0,4000.0,179270.0,650.0,True,pass,770.0000000000002
618,2025-11-07,2025-11-07T15:48:00+00:00,SPXW-20251107-06680.000-P,PUT,29.2,29.4,2940.0,4000.0,180040.0,1420.0,True,pass,339.9999999999999
619,2025-11-07,2025-11-07T18:31:00+00:00,SPXW-20251107-06645.000-C,CALL,31.4,31.8,3180.0,4000.0,180380.0,1760.0,True,pass,-150.0
620,2025-11-10,2025-11-10T15:01:00+00:00,SPXW-20251110-06780.000-C,CALL,30.4,30.6,3060.0,4000.0,180230.0,0.0,True,pass,139.99999999999986
621,2025-11-10,2025-11-10T15:10:00+00:00,SPXW-20251110-06780.000-C,CALL,31.1,31.4,3140.0,4000.0,180370.0,140.0,True,pass,189.99999999999983
622,2025-11-10,2025-11-10T15:26:00+00:00,SPXW-20251110-06795.000-C,CALL,21.1,21.3,2130.0,4000.0,180560.0,330.0,True,pass,-150.0
623,2025-11-10,2025-11-10T15:34:00+00:00,SPXW-20251110-06790.000-C,CALL,22.5,22.8,2280.0,4000.0,180410.0,180.0,True,pass,-450.0
624,2025-11-11,2025-11-11T15:01:00+00:00,SPXW-20251111-06795.000-C,CALL,32.2,32.6,3260.0,4000.0,179960.0,0.0,True,pass,-470.0000000000003
625,2025-11-11,2025-11-11T15:06:00+00:00,SPXW-20251111-06820.000-P,PUT,12.3,12.4,1240.0,4000.0,179490.0,-470.0,True,pass,319.99999999999994
626,2025-11-11,2025-11-11T15:26:00+00:00,SPXW-20251111-06835.000-P,PUT,20.8,21.1,2110.0,4000.0,179810.0,-150.0,True,pass,700.0
627,2025-11-11,2025-11-11T16:26:00+00:00,SPXW-20251111-06830.000-P,PUT,13.7,13.9,1390.0,4000.0,180510.0,550.0,True,pass,829.9999999999999
628,2025-11-12,2025-11-12T15:02:00+00:00,SPXW-20251112-06840.000-C,CALL,25.5,25.8,2580.0,4000.0,181340.0,0.0,True,pass,-40.00000000000021
629,2025-11-12,2025-11-12T15:05:00+00:00,SPXW-20251112-06890.000-P,PUT,32.9,33.4,3340.0,4000.0,181300.0,-40.0,True,pass,830.0000000000005
630,2025-11-12,2025-11-12T15:27:00+00:00,SPXW-20251112-06870.000-P,PUT,25.1,25.5,2550.0,4000.0,182130.0,790.0,True,pass,870.0000000000002
631,2025-11-12,2025-11-12T16:27:00+00:00,SPXW-20251112-06820.000-C,CALL,25.2,25.5,2550.0,4000.0,183000.0,1660.0,True,pass,650.0
632,2025-11-13,2025-11-13T15:00:00+00:00,SPXW-20251113-06780.000-C,CALL,34.5,34.9,3490.0,4000.0,183650.0,0.0,True,pass,-279.9999999999997
633,2025-11-13,2025-11-13T15:06:00+00:00,SPXW-20251113-06800.000-C,CALL,18.2,18.4,1840.0,4000.0,183370.0,-280.0,True,pass,1040.0000000000002
634,2025-11-13,2025-11-13T15:26:00+00:00,SPXW-20251113-06840.000-P,PUT,30.6,31.0,3100.0,4000.0,184410.0,760.0,True,pass,1370.0000000000002
635,2025-11-13,2025-11-13T15:41:00+00:00,SPXW-20251113-06825.000-P,PUT,32.0,32.4,3240.0,4000.0,185780.0,2130.0,True,pass,1810.0
636,2025-11-14,2025-11-14T15:06:00+00:00,SPXW-20251114-06680.000-C,CALL,32.1,32.4,3240.0,4000.0,187590.0,0.0,True,pass,410.0000000000001
637,2025-11-14,2025-11-14T15:14:00+00:00,SPXW-20251114-06670.000-C,CALL,34.8,35.1,3510.0,4000.0,188000.0,410.0,True,pass,1200.0
638,2025-11-14,2025-11-14T15:27:00+00:00,SPXW-20251114-06700.000-C,CALL,25.0,25.2,2520.0,4000.0,189200.0,1610.0,True,pass,319.99999999999994
639,2025-11-14,2025-11-14T15:32:00+00:00,SPXW-20251114-06700.000-C,CALL,28.4,28.7,2870.0,4000.0,189520.0,1930.0,True,pass,1900.0000000000005
640,2025-11-14,2025-11-14T18:30:00+00:00,SPXW-20251114-06720.000-C,CALL,33.2,33.6,3360.0,4000.0,191420.0,3830.0,True,pass,200.0
641,2025-11-14,2025-11-14T18:32:00+00:00,SPXW-20251114-06730.000-C,CALL,23.9,24.2,2420.0,4000.0,191620.0,4030.0,True,pass,430.00000000000006
642,2025-11-14,2025-11-14T18:45:00+00:00,SPXW-20251114-06705.000-C,CALL,33.5,33.9,3390.0,4000.0,192050.0,4460.0,True,pass,-10.000000000000142
643,2025-11-14,2025-11-14T18:51:00+00:00,SPXW-20251114-06725.000-C,CALL,21.3,21.6,2160.0,4000.0,192040.0,4450.0,True,pass,1009.9999999999998
644,2025-11-14,2025-11-14T18:58:00+00:00,SPXW-20251114-06720.000-C,CALL,31.0,31.5,3150.0,4000.0,193050.0,5460.0,True,pass,320.0000000000003
645,2025-11-17,2025-11-17T15:00:00+00:00,SPXW-20251117-06725.000-C,CALL,30.9,31.1,3110.0,4000.0,193370.0,0.0,True,pass,-100.0
